,0
3081,9.99900009999e-06
3082,0.00919471400439
3083,0.976895121621
3084,9.99900009999e-06
3085,9.99900009999e-06
3086,0.00406732883206
3087,9.99900009999e-06
3088,9.99900009999e-06
3089,0.00202868658367
3090,9.0000900009e-06
3091,0.0111420293195
3092,0.0383207705677
3093,0.140364118612
3094,9.0000900009e-06
3095,9.0000900009e-06
3096,0.488391825666
3097,9.0000900009e-06
3098,9.0000900009e-06
3099,0.321736255384
3100,8.16926721673e-06
3101,0.0103547639615
3102,0.0164233650383
3103,0.00020100724916
3104,0.00677256338092
3105,8.16926721673e-06
3106,0.874911148449
3107,0.0200122000041
3108,0.00672723615697
3109,0.0645813772258
3110,6.45536117746e-06
3111,6.45536117746e-06
3112,0.248136704942
3113,0.00861888791121
3114,6.45536117746e-06
3115,6.45536117746e-06
3116,0.683478414976
3117,6.45536117746e-06
3118,0.0597272600035
3119,6.45536117746e-06
3120,6.70196367536e-06
3121,1.03827675048e-05
3122,0.000562652572828
3123,0.132948117502
3124,0.350163286235
3125,0.00177103847964
3126,0.434515377223
3127,6.70196367536e-06
3128,0.0134647934766
3129,0.0665509478158
3130,8.57559385987e-06
3131,8.57559385987e-06
3132,8.57559385987e-06
3133,0.929137640872
3134,8.57559385987e-06
3135,8.57559385987e-06
3136,8.57559385987e-06
3137,8.57559385987e-06
3138,8.57559385987e-06
3139,0.0707937543776
3140,0.000644409570055
3141,6.95361935888e-06
3142,6.95361935888e-06
3143,0.870068674992
3144,0.00254555570937
3145,6.95361935888e-06
3146,0.0255790939586
3147,6.95361935888e-06
3148,6.95361935888e-06
3149,0.101127497673
3150,6.16104984289e-06
3151,0.00560485325277
3152,0.0141136763599
3153,6.16104984289e-06
3154,6.16104984289e-06
3155,0.0852439791404
3156,0.844260706861
3157,0.00426086680235
3158,0.0464912733846
3159,6.16104984289e-06
3160,1.31561636627e-05
3161,1.31561636627e-05
3162,0.071055411379
3163,0.0151417412094
3164,1.31561636627e-05
3165,1.31561636627e-05
3166,0.590042286923
3167,0.0536196990299
3168,1.31561636627e-05
3169,0.27007508064
3170,7.2406053146e-06
3171,7.2406053146e-06
3172,7.2406053146e-06
3173,0.0376665863966
3174,7.2406053146e-06
3175,0.182381190115
3176,0.270685599342
3177,7.2406053146e-06
3178,0.0140009732097
3179,0.495229447911
3180,6.2107943606e-06
3181,0.00550903849691
3182,6.2107943606e-06
3183,6.49299945584e-05
3184,0.0343359144341
3185,6.21081284938e-06
3186,0.365595089339
3187,0.0228721807
3188,6.2107943606e-06
3189,0.571598003839
3190,7.7453334366e-06
3191,7.7453334366e-06
3192,0.00400739434687
3193,0.0113035962456
3194,7.7453334366e-06
3195,7.7453334366e-06
3196,0.718197568806
3197,0.0270478401009
3198,7.7453334366e-06
3199,0.239404873833
3200,5.59565776957e-06
3201,5.59565776957e-06
3202,0.0218477700815
3203,0.10840062063
3204,0.00121022879046
3205,5.59565776957e-06
3206,0.0908495211615
3207,5.59565776957e-06
3208,0.664135980254
3209,0.113533496452
3210,0.0130162287431
3211,0.00861300264218
3212,0.0461181162445
3213,0.0578069172104
3214,7.75133710565e-06
3215,7.75133710565e-06
3216,0.457675399136
3217,7.75133710565e-06
3218,7.75133710565e-06
3219,0.416739330676
3220,1.59210316829e-05
3221,1.59210316829e-05
3222,1.59210316829e-05
3223,0.115081095398
3224,0.0720064464254
3225,1.59210316829e-05
3226,1.59210316829e-05
3227,1.59210316829e-05
3228,1.59210316829e-05
3229,0.812801010955
3230,5.99844040549e-06
3231,0.0100286919098
3232,5.99844040549e-06
3233,0.0103999393158
3234,5.99844040549e-06
3235,5.99844040549e-06
3236,0.94670936869
3237,5.99844040549e-06
3238,5.99844040549e-06
3239,0.0328260094418
3240,7.3201083376e-06
3241,7.3201083376e-06
3242,7.3201083376e-06
3243,0.360809685706
3244,7.3201083376e-06
3245,7.3201083376e-06
3246,0.000969724392653
3247,7.3201083376e-06
3248,7.3201083376e-06
3249,0.638169349143
3250,8.91186168791e-06
3251,8.91186168791e-06
3252,0.435284842957
3253,8.91186168791e-06
3254,8.91186168791e-06
3255,0.0122110193171
3256,0.549888984387
3257,8.91186168791e-06
3258,0.00256168216833
3259,8.91186168791e-06
3260,8.29118646878e-06
3261,8.29118646878e-06
3262,0.0219490840662
3263,0.00276493135433
3264,8.29118646878e-06
3265,0.000218752643574
3266,0.956676026288
3267,8.29118646878e-06
3268,8.29118646878e-06
3269,0.018349749716
3270,5.63031360847e-06
3271,5.63031360847e-06
3272,0.0791573770274
3273,0.11319659031
3274,0.00717340835367
3275,5.63031360847e-06
3276,0.183175404758
3277,5.63031360847e-06
3278,0.533239798453
3279,0.0840348998429
3280,9.69838037048e-06
3281,0.0259606793534
3282,0.0190753752062
3283,0.792037193203
3284,0.0221560448843
3285,9.69838037048e-06
3286,0.0618530781265
3287,9.69838037048e-06
3288,0.00272119291151
3289,0.0761673411739
3290,6.91993633659e-06
3291,0.0133848824895
3292,6.91993633659e-06
3293,0.394606562779
3294,6.91993633659e-06
3295,6.91993633659e-06
3296,0.398422478765
3297,6.91993633659e-06
3298,0.153760550171
3299,0.039790926114
3300,0.00404455618862
3301,7.07664001132e-06
3302,7.07664001132e-06
3303,0.964445237995
3304,0.00339961594463
3305,7.07664001132e-06
3306,7.10481823746e-06
3307,0.0275903433075
3308,7.07664001132e-06
3309,0.000484835186276
3310,5.0655995137e-06
3311,5.0655995137e-06
3312,0.15589435463
3313,0.00261109584294
3314,5.0655995137e-06
3315,5.0655995137e-06
3316,0.235520491086
3317,0.00306413008111
3318,0.527206317496
3319,0.0756833484656
3320,8.19604950414e-06
3321,8.19604950414e-06
3322,8.19604950414e-06
3323,0.0005982137949
3324,8.19604950414e-06
3325,0.255346348394
3326,0.513257387748
3327,8.19604950414e-06
3328,8.19604950414e-06
3329,0.230748873766
3330,0.00738837570993
3331,6.89132382331e-06
3332,6.89132382331e-06
3333,0.693904353557
3334,6.89132382331e-06
3335,6.89132382331e-06
3336,0.189623475243
3337,0.0180904549108
3338,6.89132382331e-06
3339,0.0909588839602
3340,7.59820682319e-06
3341,7.59820682319e-06
3342,7.59820682319e-06
3343,0.909920636673
3344,7.59820682319e-06
3345,7.59820682319e-06
3346,7.59820682319e-06
3347,7.59820682319e-06
3348,7.59820682319e-06
3349,0.0900185776724
3350,7.05168887949e-06
3351,7.05168887949e-06
3352,7.05168887949e-06
3353,7.05168887949e-06
3354,7.05168887949e-06
3355,5.54166156633e-05
3356,0.993078321993
3357,7.05168887949e-06
3358,7.05168887949e-06
3359,0.00681689956963
3360,0.00583758631781
3361,6.87710611375e-06
3362,6.87710611375e-06
3363,0.729336797175
3364,6.87710611375e-06
3365,0.203842018165
3366,0.0607417247483
3367,6.87710611375e-06
3368,6.87710611375e-06
3369,0.000207488063035
3370,0.0499967854964
3371,0.0496551573639
3372,0.00724237903811
3373,0.0167133444955
3374,7.22491149483e-06
3375,7.22491149483e-06
3376,0.801018916858
3377,7.22491149483e-06
3378,7.22491149483e-06
3379,0.0753445171015
3380,7.84252215513e-06
3381,7.84252215513e-06
3382,0.0313922724476
3383,0.0772398518517
3384,0.00644119100977
3385,7.84252215513e-06
3386,0.675605531489
3387,7.84252215513e-06
3388,7.84252215513e-06
3389,0.209281940591
3390,7.76337240897e-06
3391,7.76337240897e-06
3392,7.76337240897e-06
3393,0.999930129648
3394,7.76337240897e-06
3395,7.76337240897e-06
3396,7.76337240897e-06
3397,7.76337240897e-06
3398,7.76337240897e-06
3399,7.76337240897e-06
3400,6.60022440763e-06
3401,0.00403623578114
3402,6.60022440763e-06
3403,0.843123078655
3404,6.60022440763e-06
3405,6.60022440763e-06
3406,6.60022440763e-06
3407,0.00601416333636
3408,6.60022440763e-06
3409,0.146786920881
3410,7.7453334366e-06
3411,7.7453334366e-06
3412,7.7453334366e-06
3413,7.7453334366e-06
3414,0.00900158617739
3415,0.487810983562
3416,0.293981078097
3417,7.7453334366e-06
3418,0.1787144012
3419,0.0304532242966
3420,0.00247353479526
3421,6.71997849607e-06
3422,6.71997849607e-06
3423,0.497194123577
3424,6.71997849607e-06
3425,6.71997849607e-06
3426,0.450951748609
3427,0.00344491688057
3428,6.71997849607e-06
3429,0.0459020762463
3430,6.46370628919e-06
3431,6.46370628919e-06
3432,6.46370628919e-06
3433,6.46370628919e-06
3434,6.46370628919e-06
3435,6.46370628919e-06
3436,0.798800893748
3437,0.00459952730874
3438,6.46370628919e-06
3439,0.196554332999
3440,8.28431778643e-06
3441,8.28431778643e-06
3442,8.28431778643e-06
3443,8.28431778643e-06
3444,8.28431778643e-06
3445,0.0236550838494
3446,0.938026279851
3447,8.28431778643e-06
3448,8.28431778643e-06
3449,0.0382606460752
3450,6.75630024998e-06
3451,6.75630024998e-06
3452,6.75630024998e-06
3453,0.0421355253749
3454,6.75630024998e-06
3455,6.75630024998e-06
3456,0.835762793513
3457,0.0890949675613
3458,6.75630024998e-06
3459,0.0329661757491
3460,0.0347314840228
3461,0.00685664438554
3462,7.5751836982e-06
3463,7.5751836982e-06
3464,7.5751836982e-06
3465,0.0657870981101
3466,0.892579322379
3467,7.5751836982e-06
3468,7.5751836982e-06
3469,7.5751836982e-06
3470,6.00925425155e-06
3471,6.00925425155e-06
3472,0.403537424704
3473,0.0392937246605
3474,6.00925425155e-06
3475,6.00925425155e-06
3476,0.475749813299
3477,0.000419515456019
3478,0.080969006774
3479,6.47808909539e-06
3480,0.0667683808931
3481,0.0391641988377
3482,0.0125108806267
3483,7.5238883455e-06
3484,7.5238883455e-06
3485,7.5238883455e-06
3486,0.864408777922
3487,7.5238883455e-06
3488,0.017110142279
3489,7.5238883455e-06
3490,7.21969532886e-06
3491,7.21969532886e-06
3492,7.21969532886e-06
3493,0.999935022742
3494,7.21969532886e-06
3495,7.21969532886e-06
3496,7.21969532886e-06
3497,7.21969532886e-06
3498,7.21969532886e-06
3499,7.21969532886e-06
3500,9.65157803301e-06
3501,9.65157803301e-06
3502,9.65157803301e-06
3503,0.90340832947
3504,9.65157803301e-06
3505,9.65157803301e-06
3506,0.0965144579062
3507,9.65157803301e-06
3508,9.65157803301e-06
3509,9.65157803301e-06
3510,0.00584993256772
3511,6.83947746392e-06
3512,6.83947746392e-06
3513,0.293003405033
3514,0.183908419098
3515,6.83947746392e-06
3516,0.2607870959
3517,6.83947746392e-06
3518,6.83947746392e-06
3519,0.256416950014
3520,0.0118816794906
3521,6.94396222485e-06
3522,6.94396222485e-06
3523,0.30947916148
3524,6.94396222485e-06
3525,6.94396222485e-06
3526,0.420898907706
3527,0.0442069118775
3528,6.94396222485e-06
3529,0.213498619634
3530,9.10663873964e-06
3531,9.10663873964e-06
3532,0.034471313751
3533,0.953632566531
3534,9.10663873964e-06
3535,9.10663873964e-06
3536,0.0118323732472
3537,9.10663873964e-06
3538,9.10663873964e-06
3539,9.10663873964e-06
3540,8.12281699293e-06
3541,8.12281699293e-06
3542,8.12281699293e-06
3543,8.12281699293e-06
3544,8.12281699293e-06
3545,8.12281699293e-06
3546,0.84581884982
3547,8.12281699293e-06
3548,8.12281699293e-06
3549,0.154116167644
3550,7.58667779379e-06
3551,7.58667779379e-06
3552,7.58667779379e-06
3553,0.464001250971
3554,7.58667779379e-06
3555,7.58667779379e-06
3556,0.518905417293
3557,0.0095297709275
3558,7.58667779379e-06
3559,0.0075180407419
3560,7.59243793182e-06
3561,7.59243793182e-06
3562,7.59243793182e-06
3563,7.59243793182e-06
3564,0.00166585638731
3565,0.428327966662
3566,0.347658577695
3567,7.59243793182e-06
3568,0.0188798396956
3569,0.203429797371
3570,7.84252215513e-06
3571,7.84252215513e-06
3572,7.84252215513e-06
3573,0.0299096892763
3574,7.84252215513e-06
3575,7.84252215513e-06
3576,0.93875542519
3577,7.84252215513e-06
3578,7.84252215513e-06
3579,0.0312799878788
3580,6.01648516936e-06
3581,0.270615722001
3582,6.01648516936e-06
3583,0.214812944377
3584,0.00181942938108
3585,0.0211176797812
3586,0.212322645028
3587,6.01648516936e-06
3588,0.0169600283837
3589,0.262333501592
3590,0.00794492225346
3591,0.00863079942915
3592,0.0243036494399
3593,0.00935351761095
3594,7.06164818869e-06
3595,7.06164818869e-06
3596,0.76009187676
3597,7.06164818869e-06
3598,0.132482073528
3599,0.0571719760336
3600,7.37952918604e-06
3601,7.37952918604e-06
3602,7.37952918604e-06
3603,0.155226229847
3604,0.0152738741275
3605,0.0298711040598
3606,0.0437243549298
3607,7.37952918604e-06
3608,7.37952918604e-06
3609,0.75586753939
3610,8.91186168791e-06
3611,8.91186168791e-06
3612,0.00849645913265
3613,0.0222244596456
3614,0.0185308876154
3615,0.00745854483881
3616,0.505261897231
3617,8.91186168791e-06
3618,8.91186168791e-06
3619,0.437992104089
3620,7.89203693473e-06
3621,7.89203693473e-06
3622,7.89203693473e-06
3623,0.999928971668
3624,7.89203693473e-06
3625,7.89203693473e-06
3626,7.89203693473e-06
3627,7.89203693473e-06
3628,7.89203693473e-06
3629,7.89203693473e-06
3630,0.0278166693783
3631,0.0127106736003
3632,7.70950582068e-06
3633,7.70950582068e-06
3634,7.70950582068e-06
3635,7.70950582068e-06
3636,0.657514197232
3637,0.00892848876035
3638,7.70950582068e-06
3639,0.2929914235
3640,0.0117693695764
3641,5.83396534625e-06
3642,0.00241099936402
3643,0.0110266605531
3644,5.83396534625e-06
3645,5.83396534625e-06
3646,0.675012866655
3647,5.83396534625e-06
3648,5.83396534625e-06
3649,0.299750934025
3650,1.04482290252e-05
3651,1.04482290252e-05
3652,1.04482290252e-05
3653,0.0318580328594
3654,1.04482290252e-05
3655,0.0256466701185
3656,0.942120776886
3657,1.04618257055e-05
3658,1.04482290252e-05
3659,0.000311817165018
3660,0.0109793242522
3661,9.09008271975e-06
3662,9.09008271975e-06
3663,0.0216530811488
3664,9.09008271975e-06
3665,9.09008271975e-06
3666,0.780513667024
3667,9.09008271975e-06
3668,9.09008271975e-06
3669,0.186799387079
3670,1.00290843446e-05
3671,1.00290843446e-05
3672,1.00290843446e-05
3673,1.00290843446e-05
3674,1.00290843446e-05
3675,0.33290487746
3676,0.256761136816
3677,1.00290843446e-05
3678,1.00290843446e-05
3679,0.410263782134
3680,6.98763189155e-06
3681,6.98763189155e-06
3682,6.98763189155e-06
3683,0.44344721013
3684,6.98763189155e-06
3685,0.0124320654725
3686,0.544071810975
3687,6.98763189155e-06
3688,6.98763189155e-06
3689,6.98763189155e-06
3690,5.45523975779e-06
3691,5.45523975779e-06
3692,5.45523975779e-06
3693,0.999950902842
3694,5.45523975779e-06
3695,5.45523975779e-06
3696,5.45523975779e-06
3697,5.45523975779e-06
3698,5.45523975779e-06
3699,5.45523975779e-06
3700,6.55694708544e-06
3701,0.00162596290963
3702,0.0131491130854
3703,0.92427027267
3704,6.55694708544e-06
3705,0.00777968541917
3706,0.0531421811804
3707,6.55694708544e-06
3708,6.55694708544e-06
3709,6.55694708544e-06
3710,0.00269915095465
3711,0.010778043525
3712,0.00240720420515
3713,6.65734638173e-06
3714,0.114013859056
3715,6.65734638173e-06
3716,0.723657070384
3717,0.0800122915825
3718,7.59614136829e-06
3719,0.0664114694593
3720,5.91680965623e-06
3721,5.91680965623e-06
3722,0.016425224285
3723,0.000165432304982
3724,5.91680965623e-06
3725,0.0161697609734
3726,0.752299258712
3727,5.91680965623e-06
3728,0.00720693479318
3729,0.207709721693
3730,0.00284866771069
3731,0.0716892081338
3732,7.49568997826e-06
3733,7.49568997826e-06
3734,7.49568997826e-06
3735,0.760905361205
3736,0.16451178881
3737,7.49568997826e-06
3738,7.49568997826e-06
3739,7.49568997826e-06
3740,0.105075007523
3741,0.0395417110304
3742,5.68795859166e-06
3743,5.68795859166e-06
3744,5.68795859166e-06
3745,5.68795859166e-06
3746,0.773573120824
3747,0.0247339145244
3748,0.0269768495304
3749,0.0300766447332
3750,1.06258633514e-05
3751,1.06258633514e-05
3752,1.06258633514e-05
3753,1.06258633514e-05
3754,0.0214267480206
3755,1.06258633514e-05
3756,0.883410442871
3757,0.0950884280653
3758,1.06258633514e-05
3759,1.06258633514e-05
3760,6.40984552272e-06
3761,6.40984552272e-06
3762,6.40984552272e-06
3763,0.595500819728
3764,0.0181876932676
3765,6.40984552272e-06
3766,0.289809726161
3767,0.0948031047519
3768,0.000514800201117
3769,0.00115821650792
3770,0.0116671085097
3771,7.08165144112e-06
3772,0.0200839626649
3773,0.381542131101
3774,0.00782530729606
3775,0.01193726935
3776,0.540180468646
3777,7.08165144112e-06
3778,7.08165144112e-06
3779,0.0267425074781
3780,8.91186168791e-06
3781,0.034243179696
3782,8.91186168791e-06
3783,0.92961657066
3784,8.91186168791e-06
3785,8.91186168791e-06
3786,0.00994394991413
3787,8.91186168791e-06
3788,8.91186168791e-06
3789,0.0261428285602
3790,0.000668113065424
3791,0.0205851200341
3792,6.51423360042e-06
3793,0.0030752732763
3794,6.51423360042e-06
3795,0.384610666676
3796,0.276148405487
3797,0.0177826159536
3798,0.0797727593012
3799,0.217344017739
3800,9.90000990001e-06
3801,9.90000990001e-06
3802,0.00142560567808
3803,9.90000990001e-06
3804,0.0103719145278
3805,0.149778645281
3806,0.807683118612
3807,9.90000990001e-06
3808,9.90000990001e-06
3809,0.0306912158517
3810,5.87164582232e-06
3811,5.87164582232e-06
3812,0.012323164335
3813,0.155385649871
3814,0.052789048568
3815,5.87164582232e-06
3816,0.668827111547
3817,0.0761677826201
3818,0.000141016937402
3819,0.0343486111845
3820,4.73014521546e-06
3821,0.0237157079165
3822,0.00596007378012
3823,0.016935737363
3824,4.73014521546e-06
3825,0.00947277483443
3826,0.15732994667
3827,4.73014521546e-06
3828,0.652511460594
3829,0.134060108407
3830,7.55229967525e-06
3831,0.0107467420028
3832,7.55229967525e-06
3833,0.146305272085
3834,0.0197017130465
3835,7.55229967525e-06
3836,0.0780516949625
3837,7.55229967525e-06
3838,0.126717562131
3839,0.618446806573
3840,7.51258357749e-06
3841,7.51258357749e-06
3842,0.0731106159254
3843,0.259669660465
3844,0.0275521743388
3845,7.51258357749e-06
3846,0.511092299132
3847,0.0176924907589
3848,7.51258357749e-06
3849,0.110852709045
3850,6.25351760365e-06
3851,6.25351760365e-06
3852,6.25351760365e-06
3853,0.0455516461554
3854,6.25351760365e-06
3855,0.00262822379648
3856,0.142257456604
3857,0.0232114089825
3858,6.25351760365e-06
3859,0.786319996873
3860,6.69299243692e-06
3861,6.69299243692e-06
3862,6.69299243692e-06
3863,0.376638018212
3864,6.69299243692e-06
3865,6.69299243692e-06
3866,0.147070287226
3867,6.69299243692e-06
3868,6.69299243692e-06
3869,0.476244843615
3870,0.000914157318024
3871,0.00826829206435
3872,6.29683269316e-06
3873,6.29683269316e-06
3874,0.0103277364698
3875,6.29683269316e-06
3876,0.870561176172
3877,0.103068442588
3878,6.29683269316e-06
3879,0.00683500805674
3880,8.12942037233e-06
3881,0.0146803928965
3882,0.0254719060088
3883,0.0905472363895
3884,8.12942037233e-06
3885,8.12942037233e-06
3886,0.503282346292
3887,0.0403834136609
3888,8.12942037233e-06
3889,0.325602187071
3890,5.61766192911e-06
3891,5.61766192911e-06
3892,5.61766192911e-06
3893,0.673860240105
3894,5.61766192911e-06
3895,5.61766192911e-06
3896,0.00384900833132
3897,5.61766192911e-06
3898,0.0108292560842
3899,0.311427789508
3900,6.25351760365e-06
3901,6.25351760365e-06
3902,6.25351760365e-06
3903,0.32931833694
3904,0.11604700067
3905,6.25351760365e-06
3906,0.0969503045347
3907,0.00847898445987
3908,6.25351760365e-06
3909,0.449174105807
3910,8.61994655633e-06
3911,8.61994655633e-06
3912,0.0267569200751
3913,8.61994655633e-06
3914,0.0158196667765
3915,0.340820482427
3916,0.305543327532
3917,8.61994655633e-06
3918,0.0128271477828
3919,0.29819797562
3920,7.01705143499e-06
3921,0.00183148850499
3922,7.01705143499e-06
3923,7.0170514459e-06
3924,7.01705143499e-06
3925,0.0837303244302
3926,0.65424428526
3927,0.0488759571924
3928,0.0326195776157
3929,0.178670298791
3930,3.24454105967e-06
3931,0.0714620997346
3932,3.24454105967e-06
3933,0.145191252107
3934,0.0788935430151
3935,0.258268855541
3936,0.172995331458
3937,0.00263943695643
3938,0.00522722160344
3939,0.265315770502
3940,8.05736846346e-06
3941,8.05736846346e-06
3942,0.0447275799996
3943,0.123930212694
3944,8.05736846346e-06
3945,8.06483972348e-06
3946,0.502302799178
3947,8.05736846346e-06
3948,0.075483175449
3949,0.253515938365
3950,9.64227171922e-06
3951,9.64227171922e-06
3952,9.64227171922e-06
3953,0.999913219555
3954,9.64227171922e-06
3955,9.64227171922e-06
3956,9.64227171922e-06
3957,9.64227171922e-06
3958,9.64227171922e-06
3959,9.64227171922e-06
3960,6.67958052234e-06
3961,0.149257311904
3962,0.104076245782
3963,0.247947633254
3964,0.00615777577726
3965,0.0160498401325
3966,0.272016070913
3967,6.67958052234e-06
3968,0.00755526929562
3969,0.196926493781
3970,6.12332374013e-06
3971,0.00470958141544
3972,0.385114687781
3973,0.0015141002718
3974,6.12332374013e-06
3975,6.12332374013e-06
3976,0.358711040692
3977,0.000874146495493
3978,0.246267157701
3979,0.00279091567237
3980,5.94848611028e-06
3981,0.141379575646
3982,5.94848611028e-06
3983,5.94848611028e-06
3984,5.94848611028e-06
3985,0.00733577633158
3986,0.676665142592
3987,5.94848611028e-06
3988,0.0402416103672
3989,0.134348152632
3990,8.44523266616e-06
3991,8.44523266616e-06
3992,8.44523266616e-06
3993,0.821392207601
3994,8.44523266616e-06
3995,0.0058586852192
3996,0.0303761007118
3997,0.00294033667328
3998,8.44523266616e-06
3999,0.139390443632
4000,3.1180817561e-06
4001,0.00666038508849
4002,3.1180817561e-06
4003,0.560557361634
4004,3.1180817561e-06
4005,3.1180817561e-06
4006,0.0340814244308
4007,0.00479442338687
4008,3.1180817561e-06
4009,0.393890815051
4010,6.43459236857e-06
4011,6.43459236857e-06
4012,6.43459236857e-06
4013,0.347005602612
4014,0.0388536646354
4015,6.43459236857e-06
4016,0.434931877591
4017,0.143467273947
4018,0.0306986797332
4019,0.00501716311267
4020,0.000849290570668
4021,6.91515109605e-06
4022,6.91515109605e-06
4023,0.999095388221
4024,6.91515109605e-06
4025,6.91515109605e-06
4026,6.91515109605e-06
4027,6.91515109605e-06
4028,6.91515109605e-06
4029,6.91515109605e-06
4030,5.29072535845e-06
4031,0.00631439934776
4032,0.0232647411575
4033,0.664229656007
4034,0.0442501914936
4035,5.29072535845e-06
4036,0.050471068631
4037,5.29072535845e-06
4038,0.00648029141169
4039,0.204973779775
4040,6.12332374013e-06
4041,6.12332374013e-06
4042,0.0425378419127
4043,0.25886857986
4044,6.12332374013e-06
4045,6.12332374013e-06
4046,0.280401691178
4047,6.12332374013e-06
4048,6.12332374013e-06
4049,0.418155147107
4050,8.65725911177e-06
4051,8.65725911177e-06
4052,8.65725911177e-06
4053,0.999922084668
4054,8.65725911177e-06
4055,8.65725911177e-06
4056,8.65725911177e-06
4057,8.65725911177e-06
4058,8.65725911177e-06
4059,8.65725911177e-06
4060,6.56555708752e-06
4061,0.401948630925
4062,0.00258073581838
4063,0.0706870435846
4064,0.00420354341671
4065,0.000494973873504
4066,0.0722643525331
4067,6.56555708752e-06
4068,0.0104931000861
4069,0.437314488649
4070,7.28809853509e-06
4071,7.28809853509e-06
4072,7.28809853509e-06
4073,0.978578071906
4074,7.28809853509e-06
4075,7.28809853509e-06
4076,0.0053532414943
4077,7.28809853509e-06
4078,7.28809853509e-06
4079,0.0160176699104
4080,0.0104249040289
4081,7.68580431942e-06
4082,7.68580431942e-06
4083,7.68580431942e-06
4084,7.68580431942e-06
4085,0.157157764018
4086,0.832363531323
4087,7.68580431942e-06
4088,7.68580431942e-06
4089,7.68580431942e-06
4090,6.91515109605e-06
4091,6.91515109605e-06
4092,0.146440324379
4093,0.0152771503244
4094,6.91515109605e-06
4095,0.00786154825459
4096,0.797894765367
4097,6.91515109605e-06
4098,6.91515109605e-06
4099,0.0324916359194
4100,6.09718919578e-06
4101,6.09718919578e-06
4102,6.09718919578e-06
4103,0.60444879546
4104,6.09718919578e-06
4105,0.00102252002821
4106,6.09718919578e-06
4107,6.09718919578e-06
4108,6.09718919578e-06
4109,0.394486004187
4110,8.79430129276e-06
4111,0.000105731630644
4112,8.79430129276e-06
4113,8.79430129276e-06
4114,0.00695991811262
4115,0.188378092944
4116,0.801094967457
4117,8.79430129276e-06
4118,0.00341731834973
4119,8.79430129276e-06
4120,7.59820682319e-06
4121,0.315393824195
4122,7.59820682319e-06
4123,0.00238491685242
4124,7.59820682319e-06
4125,0.0909903373223
4126,0.522470179299
4127,0.0629189320306
4128,7.59820682319e-06
4129,0.00581141747322
4130,7.47328301323e-06
4131,0.111099670654
4132,7.47328301323e-06
4133,0.493901132305
4134,7.47328301323e-06
4135,7.47328301323e-06
4136,0.257111984469
4137,7.47328301323e-06
4138,8.37720103472e-05
4139,0.137766074147
4140,4.64015590924e-06
4141,4.64015590924e-06
4142,0.0187032832993
4143,0.103440873303
4144,4.64015590924e-06
4145,4.64015590924e-06
4146,0.0260692930301
4147,4.64015590924e-06
4148,0.0155718700892
4149,0.836191479499
4150,0.0402107182197
4151,0.469118705488
4152,0.008640885724
4153,7.23536647131e-06
4154,0.0107493936095
4155,0.0166204955123
4156,0.314495582468
4157,7.23536647131e-06
4158,7.23536647131e-06
4159,0.140142512879
4160,6.80225834977e-06
4161,6.80225834977e-06
4162,0.00103590622888
4163,0.982449405665
4164,6.80225834977e-06
4165,6.80225834977e-06
4166,0.0164670722978
4167,6.80225834977e-06
4168,6.80225834977e-06
4169,6.80225834977e-06
4170,0.0207400650661
4171,0.212697708718
4172,6.38121370685e-06
4173,6.38121370685e-06
4174,6.38121370685e-06
4175,0.00961344585456
4176,0.650961769423
4177,0.0687418030648
4178,6.38121370685e-06
4179,0.0372196830187
4180,7.11186971055e-06
4181,7.11186971055e-06
4182,0.187277918895
4183,0.523648191246
4184,7.11186971055e-06
4185,7.11186971055e-06
4186,0.076088487738
4187,7.11186971055e-06
4188,0.179588781989
4189,0.0333610607841
4190,3.64152798514e-06
4191,3.64152798514e-06
4192,0.196549517534
4193,0.242351370009
4194,3.64152798514e-06
4195,3.64152798514e-06
4196,0.108127529084
4197,3.64152798514e-06
4198,0.409038282884
4199,0.0439150928489
4200,9.04895484572e-06
4201,9.04895484572e-06
4202,0.445259108932
4203,9.04895484572e-06
4204,9.04895484572e-06
4205,0.0643019190025
4206,0.442363971759
4207,0.00459108679782
4208,0.0434386687349
4209,9.04895484572e-06
4210,4.89452302873e-06
4211,0.0244388611826
4212,0.321555944963
4213,0.00790131877719
4214,4.89452302873e-06
4215,5.31527174895e-06
4216,0.258060264243
4217,0.00235765225067
4218,0.355159329772
4219,0.0305115244939
4220,6.40163881954e-06
4221,6.40163881954e-06
4222,0.00231667130461
4223,0.0231861603255
4224,6.40163881954e-06
4225,6.40163881954e-06
4226,0.764045264142
4227,0.0212689199299
4228,0.105077304251
4229,0.0840800734918
4230,6.24960939941e-06
4231,6.24960939941e-06
4232,0.16911325156
4233,0.24584030867
4234,0.0434164848236
4235,6.24960939941e-06
4236,0.178448765181
4237,6.24960939941e-06
4238,0.342237590868
4239,0.0209186004596
4240,0.00049279430281
4241,5.38473964784e-06
4242,0.026193822438
4243,0.0132442053159
4244,5.38473964784e-06
4245,5.38473964784e-06
4246,0.916346251987
4247,0.029005341446
4248,5.38473964784e-06
4249,0.0146960455514
4250,6.06023877341e-06
4251,0.00118468782975
4252,0.00496590409981
4253,6.06023877341e-06
4254,6.06023877341e-06
4255,0.328195383306
4256,0.431912564762
4257,6.06023877341e-06
4258,0.23323226145
4259,0.000484957597548
4260,2.80261203442e-06
4261,0.197341499469
4262,0.0148212127791
4263,0.0978009501368
4264,0.0247557557553
4265,0.000412838237756
